  UID   PID  PPID   C STIME   TTY           TIME CMD
  501  1012     1   0  8:34AM ??         0:00.04 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  1013     1   0  8:34AM ??         0:00.04 /System/Library/PrivateFrameworks/TextToSpeechKonaSupport.framework/Versions/A/PlugIns/KonaSynthesizer.appex/Contents/MacOS/KonaSynthesizer -AppleLanguages ("en-SG")
  501  1015     1   0  8:34AM ??         1:39.32 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/Contents/MacOS/Core Sync
  501  1017     1   0  8:34AM ??         0:00.47 /System/Library/PrivateFrameworks/CascadeSets.framework/Versions/A/XPCServices/SetStoreUpdateService.xpc/Contents/MacOS/SetStoreUpdateService
  501  1018     1   0  8:34AM ??         0:00.03 /System/Library/PrivateFrameworks/PowerLog.framework/Versions/A/XPCServices/PerfPowerTelemetryClientRegistrationService.xpc/Contents/MacOS/PerfPowerTelemetryClientRegistrationService
    0  1019     1   0  8:34AM ??         0:00.07 /Library/PrivilegedHelperTools/com.adobe.acc.installer.v2
  501  1032     1   0  8:34AM ??         0:00.03 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  1033     1   0  8:34AM ??         0:00.03 /System/Library/PrivateFrameworks/TextToSpeech.framework/PlugIns/SiriAUSP.appex/Contents/MacOS/SiriAUSP -AppleLanguages ("en-SG")
  501  1042     1   0  8:34AM ??         0:00.03 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  1043     1   0  8:34AM ??         0:00.25 /System/Library/PrivateFrameworks/TextToSpeechVoiceBankingSupport.framework/Support/voicebankingd
  501  1044     1   0  8:34AM ??         0:00.09 /System/Library/PrivateFrameworks/MacinTalk.framework/Versions/A/PlugIns/MacinTalkAUSP.appex/Contents/MacOS/MacinTalkAUSP -AppleLanguages ("en-SG")
  501  1045     1   0  8:34AM ??         0:00.22 /System/Library/PrivateFrameworks/MacinTalk.framework/Versions/A/PlugIns/WardaSynthesizer_x86_64.appex/Contents/MacOS/WardaSynthesizer_x86_64 -AppleLanguages ("en-SG")
  501  1046     1   0  8:34AM ??         0:00.07 /System/Library/PrivateFrameworks/TextToSpeechMauiSupport.framework/Versions/A/PlugIns/MauiAUSP.appex/Contents/MacOS/MauiAUSP -AppleLanguages ("en-SG")
  501  1047     1   0  8:34AM ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  1049     1   0  8:34AM ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  1050     1   0  8:34AM ??         0:00.05 /System/Library/PrivateFrameworks/SiriTTSService.framework/Versions/A/XPCServices/com.apple.SiriTTSService.TrialProxy.xpc/Contents/MacOS/com.apple.SiriTTSService.TrialProxy
  501  1051     1   0  8:34AM ??         0:00.05 /System/Library/PrivateFrameworks/SiriTTSService.framework/Versions/A/XPCServices/com.apple.SiriTTSService.TrialProxy.xpc/Contents/MacOS/com.apple.SiriTTSService.TrialProxy
  501  1056     1   0  8:34AM ??         0:00.30 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  501  1057     1   0  8:34AM ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  1069     1   0  8:34AM ??         0:09.51 /Library/Application Support/Adobe/Creative Cloud Libraries/CCLibrary.app/Contents/MacOS/../libs/node /Library/Application Support/Adobe/Creative Cloud Libraries/CCLibrary.app/Contents/MacOS/../js/server.js
  501  1076     1   0  8:34AM ??         0:00.07 /System/Library/Frameworks/ColorSync.framework/Support/colorsync.useragent
  501  1077     1   0  8:34AM ??         0:00.01 /System/Library/Frameworks/ColorSync.framework/Versions/A/XPCServices/com.apple.ColorSyncXPCAgent.xpc/Contents/MacOS/com.apple.ColorSyncXPCAgent
    0  1104     1   0  8:34AM ??         0:00.02 /System/Library/CoreServices/CrashReporterSupportHelper server-init
   89  1109     1   0  8:34AM ??         0:01.33 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdbulkimport -s mdworker-bundle -c MDSImporterBundleFinder -m com.apple.metadata.mdbulkimport
   89  1115     1   0  8:34AM ??         0:00.17 /usr/libexec/trustd --agent
  501  1144     1   0  8:35AM ??         0:00.07 /System/Library/PrivateFrameworks/SiriTTSService.framework/Versions/A/XPCServices/com.apple.SiriTTSService.TrialProxy.xpc/Contents/MacOS/com.apple.SiriTTSService.TrialProxy
  277  1146     1   0  8:36AM ??         0:00.20 /System/Library/PrivateFrameworks/RemoteManagement.framework/remotemanagementd
  277  1147     1   0  8:36AM ??         0:00.07 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SecuritySubscriber.xpc/Contents/MacOS/SecuritySubscriber
  277  1148     1   0  8:36AM ??         0:00.65 /usr/sbin/distnoted agent
  277  1149     1   0  8:36AM ??         0:00.12 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/InteractiveLegacyProfilesSubscriber.xpc/Contents/MacOS/InteractiveLegacyProfilesSubscriber
  277  1152     1   0  8:36AM ??         0:00.09 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ScreenSharingSubscriber.xpc/Contents/MacOS/ScreenSharingSubscriber
  277  1153     1   0  8:36AM ??         0:00.09 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/LegacyProfilesSubscriber.xpc/Contents/MacOS/LegacyProfilesSubscriber
  277  1154     1   0  8:36AM ??         0:00.08 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/PasscodeSettingsSubscriber.xpc/Contents/MacOS/PasscodeSettingsSubscriber
  277  1155     1   0  8:36AM ??         0:00.08 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/AccountSubscriber.xpc/Contents/MacOS/AccountSubscriber
  277  1156     1   0  8:36AM ??         0:00.08 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/SoftwareUpdateSubscriber.xpc/Contents/MacOS/SoftwareUpdateSubscriber
  277  1157     1   0  8:36AM ??         0:00.07 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagementTestSubscriber.xpc/Contents/MacOS/ManagementTestSubscriber
  277  1158     1   0  8:36AM ??         0:00.07 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ManagedConfigurationFilesSubscriber.xpc/Contents/MacOS/ManagedConfigurationFilesSubscriber
  277  1159     1   0  8:36AM ??         0:00.09 /System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/ASConfigurationSubscriber.xpc/Contents/MacOS/ASConfigurationSubscriber
  501  1165     1   0  8:36AM ??         0:01.83 /System/Library/Services/AppleSpell.service/Contents/MacOS/AppleSpell
  501  1166     1   0  8:36AM ??         0:00.05 /usr/libexec/naturallanguaged
  501  1167     1   0  8:36AM ??         0:00.17 /usr/libexec/keyboardservicesd
  501  1180     1   0  8:36AM ??         0:31.29 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud Helper.app/Contents/Frameworks/AdobeCrashReporter.framework/Versions/A/Adobe Crash Processor.app/Contents/MacOS/Adobe Crash Processor
  501  1195     1   0  8:38AM ??         0:00.02 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501  1196     1   0  8:38AM ??         0:00.03 /System/Library/PrivateFrameworks/CSExattrCrypto.framework/Versions/A/XPCServices/CSExattrCryptoService.xpc/Contents/MacOS/CSExattrCryptoService
  501  1200     1   0  8:38AM ??         2:50.64 /Applications/Microsoft Word.app/Contents/MacOS/Microsoft Word
  501  1201     1   0  8:38AM ??         0:00.07 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
  501  1206     1   0  8:38AM ??         0:00.04 /usr/libexec/metrickitd
  501  1208     1   0  8:38AM ??         0:00.77 /System/Library/Frameworks/StoreKit.framework/Support/storekitagent
  501  1222     1   0  8:38AM ??         0:01.67 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501  1223     1   0  8:38AM ??         0:00.46 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  501  1240     1   0  8:40AM ??         0:03.32 /System/Library/PrivateFrameworks/SkyLight.framework//Versions/A/Resources/AquaAppearanceHelper.app/Contents/MacOS/AquaAppearanceHelper
    0  1281     1   0  8:45AM ??         0:00.06 /usr/libexec/online-auth-agent
    0  1300     1   0  8:48AM ??         0:00.03 /System/Library/PrivateFrameworks/PowerLog.framework/Versions/A/XPCServices/PerfPowerTelemetryClientRegistrationService.xpc/Contents/MacOS/PerfPowerTelemetryClientRegistrationService
  501  1438     1   0  9:04AM ??         0:03.01 /System/Library/PrivateFrameworks/PaperKit.framework/Contents/LinkedNotesUIService.app/Contents/MacOS/LinkedNotesUIService
    0  1458     1   0  9:06AM ??         0:00.04 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  1459     1   0  9:06AM ??         0:00.03 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  1493     1   0  9:07AM ??         0:00.71 /System/Cryptexes/App/usr/libexec/AuthenticationServicesAgent
  501  1494     1   0  9:07AM ??         0:00.09 /usr/libexec/keychainsharingmessagingd
  501  1500     1   0  9:08AM ??         0:00.55 /usr/libexec/adprivacyd
  501  1501     1   0  9:08AM ??         0:00.51 /System/Library/PrivateFrameworks/WeatherDaemon.framework/weatherd
  501  1504     1   0  9:09AM ??         0:06.99 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistant_service
  265  1517     1   0  9:10AM ??         0:03.00 /System/Library/PrivateFrameworks/CoreLSKD.framework/Versions/A/lskdd
  501  1520     1   0  9:10AM ??         0:01.29 /System/Library/PrivateFrameworks/PassKitCore.framework/passd
    0  1826     1   0  9:29AM ??         0:00.02 /System/Library/PrivateFrameworks/WiFiPolicy.framework/XPCServices/WiFiCloudAssetsXPCService.xpc/Contents/MacOS/WiFiCloudAssetsXPCService
  501  2964     1   0 11:31AM ??         0:23.04 /System/Library/CoreServices/Dock.app/Contents/MacOS/Dock
  501  2982     1   0 11:31AM ??         0:04.44 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.extra.xpc/Contents/MacOS/com.apple.dock.extra
  501  2989     1   0 11:31AM ??         0:00.06 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  501  2994     1   0 11:31AM ??         0:13.47 /System/Library/CoreServices/Siri.app/Contents/MacOS/Siri launchd
    0  3008     1   0 11:31AM ??         0:00.03 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
  501  3016     1   0 11:37AM ??         0:00.02 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
  501  3040     1   0 12:17PM ??         0:03.97 /System/Library/CoreServices/Siri.app/Contents/XPCServices/SiriNCService.xpc/Contents/MacOS/SiriNCService
  501  3061     1   0 12:26PM ??         0:00.43 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
  501  3084     1   0 12:28PM ??         0:13.07 /Applications/WhatsApp.app/Contents/PlugIns/ServiceExtension.appex/Contents/MacOS/ServiceExtension -AppleLanguages ("en-SG")
  501  3089     1   0 12:28PM ??         0:00.04 /System/Library/Frameworks/Intents.framework/XPCServices/intents_helper.xpc/Contents/MacOS/intents_helper
  501  3121   794   0 12:35PM ??         0:04.07 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-GB --service-sandbox-type=audio --message-loop-type-ui --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=274
  501  3122   794   0 12:35PM ??         0:03.40 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Plugin).app/Contents/MacOS/Google Chrome Helper (Plugin) --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=en-GB --service-sandbox-type=none --message-loop-type-ui --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000
  501  3127     1   0 12:36PM ??         0:02.21 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501  3128     1   0 12:36PM ??         0:00.50 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
    0  3259     1   0 12:41PM ??         0:00.19 /System/Library/PrivateFrameworks/CoreAccessories.framework/Support/accessoryd
  278  3260     1   0 12:41PM ??         0:00.28 /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/Support/accessoryupdaterd 120
  278  3261     1   0 12:41PM ??         0:00.46 /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceUSBPD.xpc/Contents/MacOS/UARPUpdaterServiceUSBPD
  501  3262     1   0 12:41PM ??         0:00.59 /System/Library/CoreServices/PowerChime.app/Contents/MacOS/PowerChime
  278  3263     1   0 12:41PM ??         0:01.47 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
  278  3264     1   0 12:41PM ??         0:00.09 /usr/libexec/secinitd
  278  3265     1   0 12:41PM ??         0:00.10 /usr/sbin/cfprefsd agent
  278  3266     1   0 12:41PM ??         0:00.28 /usr/libexec/trustd --agent
  278  3267     1   0 12:41PM ??         0:00.12 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
  501  3281     1   0 12:42PM ??         0:00.28 /System/Cryptexes/App/usr/libexec/PasswordBreachAgent
  501  3282     1   0 12:42PM ??         0:00.30 /System/Cryptexes/App/System/Library/CoreServices/SafariSupport.bundle/Contents/MacOS/SafariBookmarksSyncAgent
  501  3283     1   0 12:42PM ??         0:00.97 /System/Library/PrivateFrameworks/DataAccess.framework/Support/dataaccessd
  501  3284     1   0 12:42PM ??         0:00.37 /System/Library/PrivateFrameworks/People.framework/peopled
  501  3285     1   0 12:42PM ??         0:02.74 /usr/libexec/proactived
  501  3289     1   0 12:42PM ??         0:01.69 /usr/libexec/tipsd
    0  3290     1   0 12:42PM ??         0:00.32 /usr/libexec/dprivacyd
  501  3307     1   0 12:42PM ??         0:00.06 /System/Library/PrivateFrameworks/BusinessChatService.framework/businessservicesd
  265  3443     1   0 12:42PM ??         0:00.05 /usr/libexec/fairplaydeviceidentityd
  501  3502     1   0 12:42PM ??         0:00.25 /usr/libexec/appleaccountd
  501  3556     1   0 12:42PM ??         0:00.04 /System/Library/CoreServices/Setup Assistant.app/Contents/Resources/mbuseragent
  501  3558     1   0 12:42PM ??         0:00.62 /usr/libexec/mlhostd
    0  3562     1   0 12:42PM ??         0:00.34 /usr/libexec/powerdatad
    0  3563     1   0 12:42PM ??         0:02.63 /usr/libexec/ASPCarryLog
    0  3564     1   0 12:42PM ??         0:00.01 /System/Library/CoreServices/liquiddetectiond
  501  3566     1   0 12:42PM ??         0:00.06 /System/iOSSupport/System/Library/PrivateFrameworks/HomeEnergyDaemon.framework/Support/homeenergyd
  501  3567     1   0 12:42PM ??         0:00.07 /usr/libexec/backgroundassets.user
  501  3570   794   0 12:42PM ??         0:37.51 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --extension-process --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=177 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=10986965876 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=86
  501  3572   794   0 12:42PM ??         0:10.53 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --extension-process --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=175 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=10986969744 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=101
  501  3575   794   0 12:42PM ??         0:00.43 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --extension-process --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=176 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=10987018289 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=119
  501  3576   794   0 12:42PM ??         0:01.26 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=181 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=10987062135 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=129
  501  3592   794   0 12:42PM ??         0:48.45 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=186 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=10991689895 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=228
  501  3593   794   0 12:42PM ??         0:06.41 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=187 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=10993231354 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=235
  501  3607     1   0 12:43PM ??         0:00.04 /usr/libexec/betaenrollmentd
  501  3608     1   0 12:43PM ??         0:00.04 /usr/libexec/proactiveeventtrackerd
    0  3609     1   0 12:43PM ??         0:00.02 /System/Library/CoreServices/Applications/Feedback Assistant.app/Contents/Library/LaunchServices/fbahelperd
    0  3621     1   0 12:43PM ??         0:00.03 /System/Library/PrivateFrameworks/AutomationMode.framework/automationmode-writer
  501  3622     1   0 12:43PM ??         0:00.52 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/com.apple.CoreSimulator.CoreSimulatorService.xpc/Contents/MacOS/com.apple.CoreSimulator.CoreSimulatorService
    0  3623     1   0 12:43PM ??         0:00.07 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Resources/bin/simdiskimaged
    0  3624     1   0 12:43PM ??         0:00.03 /System/Library/PrivateFrameworks/DiskImages2.framework/Versions/A/XPCServices/diskimagescontroller.xpc/Contents/MacOS/diskimagescontroller
  271  3625     1   0 12:43PM ??         0:00.09 /usr/libexec/diskimagesiod
  501  3634     1   0 12:43PM ??         0:00.02 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/SimLaunchHost.arm64.xpc/Contents/MacOS/SimLaunchHost.arm64
  501  3635     1   0 12:43PM ??         0:00.32 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/SimulatorTrampoline.xpc/Contents/MacOS/SimulatorTrampoline
    0  3637     1   0 12:43PM ??         0:00.02 /usr/libexec/periodic-wrapper weekly
    0  3639     1   0 12:43PM ??         0:00.09 /usr/libexec/ospredictiond
  257  3658     1   0 12:43PM ??         0:00.05 /usr/libexec/DataDetectorsSourceAccess
  501  3659   794   0 12:43PM ??         0:22.75 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=197 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=11051380846 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=198
  501  3682   794   0 12:44PM ??         0:03.82 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=198 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=11068178506 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=249
  501  3683   794   0 12:44PM ??         0:17.98 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=199 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=11069106530 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=249
  501  3686     1   0 12:44PM ??         4:26.37 /Applications/Telegram.app/Contents/MacOS/Telegram
  501  3688     1   0 12:44PM ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  4133   794   0 12:50PM ??         0:52.65 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=208 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=11439800787 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=239
  501  4733     1   0 12:55PM ??         0:00.49 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
  501  4814   794   0 12:57PM ??         0:11.66 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --extension-process --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=221 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=11836194971 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=321
  501  4822   794   0 12:57PM ??         3:32.83 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=228 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=11837422036 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=372
  501  5046   794   0  1:08PM ??         3:29.15 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/126.0.6478.127/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --origin-trial-disabled-features=ElementCapture --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=250 --time-ticks-at-unix-epoch=-1719880397616070 --launch-time-ticks=12526080614 --shared-files --field-trial-handle=1718379636,r,11291722450376906503,4975239729638459946,262144 --variations-seed-version=20240630-180241.146000 --seatbelt-client=253
